x1,x2,km,gmm,class
-42.10143280029297,-44.69597625732422,1.0,1.0,2.0
36.12342071533203,40.71247100830078,0.0,0.0,1.0
30.677549362182617,25.471725463867188,0.0,0.0,1.0
-19.609397888183594,13.907729148864746,0.0,0.0,2.0
-27.454883575439453,-53.04239273071289,1.0,1.0,2.0
-15.12596607208252,-51.225284576416016,1.0,1.0,2.0
18.619712829589844,-16.67063331604004,2.0,2.0,1.0
-21.256803512573242,51.427364349365234,0.0,0.0,1.0
-26.83803939819336,53.81779861450195,0.0,0.0,1.0
-36.64153289794922,56.88972091674805,0.0,0.0,1.0
-36.28375244140625,56.78660202026367,0.0,0.0,3.0
-36.04507827758789,-49.25654983520508,1.0,1.0,3.0
-20.34740447998047,50.89455032348633,0.0,0.0,1.0
27.322948455810547,-25.537473678588867,2.0,2.0,1.0
-60.320011138916016,-11.000344276428223,1.0,1.0,2.0
17.15597915649414,17.800153732299805,0.0,0.0,2.0
33.77265167236328,-29.173189163208008,2.0,2.0,1.0
-16.90233612060547,-51.88368606567383,1.0,1.0,2.0
32.20723342895508,52.321685791015625,0.0,0.0,1.0
35.845123291015625,35.048133850097656,0.0,0.0,1.0
42.72006607055664,-30.996143341064453,2.0,2.0,1.0
36.03425979614258,43.04352569580078,0.0,0.0,3.0
-13.626998901367188,14.014665603637695,0.0,0.0,1.0
29.557828903198242,56.86528396606445,0.0,0.0,3.0
-3.5632007122039795,14.878849983215332,0.0,0.0,3.0
-53.28803253173828,-28.87450408935547,1.0,1.0,2.0
-9.110790252685547,-44.012603759765625,1.0,1.0,3.0
44.21342849731445,-31.09676170349121,2.0,2.0,1.0
16.38773536682129,-13.306777000427246,2.0,2.0,1.0
-30.784818649291992,-52.14515686035156,1.0,1.0,2.0
34.88347625732422,46.989498138427734,0.0,0.0,1.0
-21.30363655090332,-53.38442611694336,1.0,1.0,2.0
-25.11709213256836,13.537752151489258,0.0,0.0,3.0
-9.041342735290527,-29.965328216552734,1.0,1.0,1.0
-37.080322265625,57.02335739135742,0.0,0.0,3.0
-11.412549018859863,-23.97835922241211,1.0,1.0,2.0
-20.694812774658203,-53.2674560546875,1.0,1.0,2.0
-7.551108360290527,-35.85783386230469,1.0,1.0,2.0
19.025054931640625,18.380416870117188,0.0,0.0,3.0
-7.524218559265137,-36.42079544067383,1.0,1.0,3.0
13.636106491088867,-9.945964813232422,2.0,2.0,2.0
62.822418212890625,-21.414649963378906,2.0,2.0,1.0
-17.72016143798828,-52.37743377685547,1.0,1.0,2.0
29.262163162231445,24.07855224609375,0.0,0.0,3.0
-27.980876922607422,54.06483459472656,0.0,0.0,1.0
-61.19839096069336,-8.92542552947998,1.0,1.0,2.0
55.133323669433594,-27.63874053955078,2.0,2.0,2.0
12.927180290222168,-5.81969690322876,2.0,0.0,3.0
9.391207695007324,16.13861656188965,0.0,0.0,2.0
53.099205017089844,-28.562759399414062,2.0,2.0,1.0
72.25687408447266,-8.496234893798828,2.0,2.0,3.0
18.931900024414062,67.0810546875,0.0,0.0,1.0
73.59229278564453,-7.159248352050781,2.0,2.0,2.0
57.206398010253906,-26.309364318847656,2.0,2.0,2.0
41.16666030883789,-31.057485580444336,2.0,2.0,3.0
32.69971466064453,52.17413330078125,0.0,0.0,3.0
72.0362777709961,-9.403552055358887,2.0,2.0,3.0
49.79993438720703,-29.862829208374023,2.0,2.0,3.0
-7.779934406280518,-35.53163528442383,1.0,1.0,2.0
41.80820083618164,-30.879650115966797,2.0,2.0,2.0
33.430755615234375,28.367935180664062,0.0,0.0,2.0
30.016277313232422,24.71338653564453,0.0,0.0,1.0
-8.335749626159668,-32.53171920776367,1.0,1.0,3.0
-11.727156639099121,-48.5783576965332,1.0,1.0,3.0
-23.845375061035156,52.59933853149414,0.0,0.0,1.0
-12.923062324523926,46.18225860595703,0.0,0.0,3.0
-58.44843673706055,-16.192825317382812,1.0,1.0,2.0
-8.301249504089355,42.655426025390625,0.0,0.0,3.0
-11.229201316833496,-24.194231033325195,1.0,1.0,3.0
-13.303302764892578,14.0347318649292,0.0,0.0,2.0
-8.872051239013672,-30.48203468322754,1.0,1.0,2.0
-15.918951988220215,48.61272048950195,0.0,0.0,1.0
29.12242317199707,23.58536720275879,0.0,0.0,3.0
66.13912200927734,-17.53053092956543,2.0,2.0,3.0
-28.788991928100586,54.60887908935547,0.0,0.0,1.0
20.21554946899414,65.88765716552734,0.0,0.0,1.0
43.26824951171875,-31.163719177246094,2.0,2.0,1.0
-50.25896072387695,-34.068359375,1.0,1.0,2.0
-55.23095703125,-24.802270889282227,1.0,1.0,2.0
26.124635696411133,60.20947265625,0.0,0.0,1.0
-28.71052360534668,54.50656509399414,0.0,0.0,3.0
-22.585067749023438,13.547199249267578,0.0,0.0,2.0
-11.039826393127441,-24.701427459716797,1.0,1.0,3.0
-27.598947525024414,-53.00536346435547,1.0,1.0,2.0
-25.206584930419922,-53.38679122924805,1.0,1.0,2.0
-6.484308242797852,39.64957809448242,0.0,0.0,1.0
-37.382110595703125,57.09108352661133,0.0,0.0,1.0
-6.557292938232422,40.42803192138672,0.0,0.0,3.0
-22.408218383789062,-53.249420166015625,1.0,1.0,2.0
33.4301643371582,50.6405143737793,0.0,0.0,1.0
-59.87837219238281,-12.102726936340332,1.0,1.0,2.0
33.91310501098633,49.75397872924805,0.0,0.0,3.0
-34.13442611694336,56.17820358276367,0.0,0.0,1.0
34.36482620239258,30.161941528320312,0.0,0.0,3.0
-2.6601316928863525,14.786309242248535,0.0,0.0,3.0
-2.963780641555786,14.547209739685059,0.0,0.0,1.0
14.581854820251465,-10.432066917419434,2.0,2.0,3.0
20.5782527923584,65.45082092285156,0.0,0.0,1.0
-15.202310562133789,-51.26495361328125,1.0,1.0,3.0
-46.63446044921875,-39.08433151245117,1.0,1.0,2.0
47.83072280883789,-30.393056869506836,2.0,2.0,3.0
-32.86885452270508,55.54603576660156,0.0,0.0,2.0
-51.32275390625,-32.34355926513672,1.0,1.0,3.0
23.34708023071289,20.064163208007812,0.0,0.0,3.0
48.592506408691406,-30.223106384277344,2.0,2.0,1.0
-47.196380615234375,-38.630489349365234,1.0,1.0,2.0
-20.802244186401367,51.160579681396484,0.0,0.0,1.0
-23.83953285217285,-53.422462463378906,1.0,1.0,2.0
20.204959869384766,18.862356185913086,0.0,0.0,1.0
-7.802771091461182,-39.78304672241211,1.0,1.0,2.0
-22.588558197021484,-53.2186279296875,1.0,1.0,1.0
19.542675018310547,-17.99470329284668,2.0,2.0,3.0
40.01906967163086,-30.9190616607666,2.0,2.0,3.0
28.244964599609375,22.983057022094727,0.0,0.0,2.0
26.66609001159668,-25.58896255493164,2.0,2.0,3.0
19.870166778564453,-18.5264835357666,2.0,2.0,3.0
28.390348434448242,57.911529541015625,0.0,0.0,1.0
-52.87115478515625,-29.404865264892578,1.0,1.0,2.0
19.23653793334961,-17.606544494628906,2.0,2.0,2.0
36.146236419677734,34.3791389465332,0.0,0.0,2.0
15.078519821166992,17.064483642578125,0.0,0.0,3.0
19.887935638427734,66.3541030883789,0.0,0.0,1.0
-15.767024040222168,-17.142004013061523,1.0,1.0,3.0
-4.226393699645996,14.60624885559082,0.0,0.0,1.0
55.64022445678711,-27.068675994873047,2.0,2.0,3.0
-37.971954345703125,-48.17237091064453,1.0,1.0,2.0
9.467812538146973,16.113780975341797,0.0,0.0,1.0
-49.101436614990234,-35.88961410522461,1.0,1.0,2.0
18.39847755432129,18.20867156982422,0.0,0.0,1.0
64.78231048583984,-19.26327896118164,2.0,2.0,3.0
-26.61876678466797,-53.14023208618164,1.0,1.0,2.0
40.64424133300781,-31.03008270263672,2.0,2.0,3.0
-52.434349060058594,-30.206811904907227,1.0,1.0,2.0
-26.418039321899414,-52.961387634277344,1.0,1.0,1.0
-19.98894500732422,13.850654602050781,0.0,0.0,2.0
-31.352645874023438,55.365440368652344,0.0,0.0,1.0
16.47772979736328,69.25404357910156,0.0,0.0,1.0
-59.34049987792969,-13.96374225616455,1.0,1.0,2.0
66.1873550415039,-17.156627655029297,2.0,2.0,2.0
32.32278060913086,52.2597541809082,0.0,0.0,3.0
-15.288749694824219,-18.14702033996582,1.0,1.0,3.0
-38.5783576965332,57.63505935668945,0.0,0.0,3.0
35.580604553222656,-29.997051239013672,2.0,2.0,3.0
-7.115602016448975,14.402264595031738,0.0,0.0,1.0
-16.427709579467773,48.74729537963867,0.0,0.0,3.0
-11.178929328918457,-47.83138656616211,1.0,1.0,2.0
-22.816299438476562,13.539673805236816,0.0,0.0,3.0
35.678565979003906,45.55425262451172,0.0,0.0,3.0
-2.7380504608154297,14.878657341003418,0.0,0.0,1.0
44.2860221862793,-31.3260440826416,2.0,2.0,1.0
48.068687438964844,-30.357995986938477,2.0,2.0,2.0
-11.778629302978516,14.099823951721191,0.0,0.0,2.0
28.190433502197266,58.22528076171875,0.0,0.0,1.0
-40.55256652832031,-45.723697662353516,1.0,1.0,3.0
-39.62489318847656,-46.86161804199219,1.0,1.0,1.0
20.672807693481445,-19.673843383789062,2.0,2.0,3.0
-57.78974533081055,-17.595550537109375,1.0,1.0,2.0
-59.65808868408203,-12.953635215759277,1.0,1.0,2.0
20.302772521972656,-19.41675567626953,2.0,2.0,3.0
67.4711685180664,-15.68655014038086,2.0,2.0,3.0
25.36855125427246,-24.220455169677734,2.0,2.0,2.0
-5.225724220275879,38.386444091796875,0.0,0.0,3.0
-12.048545837402344,-48.92709732055664,1.0,1.0,3.0
-15.200066566467285,-17.932289123535156,1.0,1.0,1.0
-10.03184700012207,14.075425148010254,0.0,0.0,2.0
-19.311464309692383,13.888223648071289,0.0,0.0,2.0
-60.809593200683594,-9.333453178405762,1.0,1.0,2.0
55.244361877441406,-27.220022201538086,2.0,2.0,2.0
10.528254508972168,16.507797241210938,0.0,0.0,3.0
64.63312530517578,-19.38581085205078,2.0,2.0,2.0
-8.237354278564453,-33.35871887207031,1.0,1.0,3.0
39.71143341064453,-30.912654876708984,2.0,2.0,3.0
-15.924101829528809,48.218727111816406,0.0,0.0,3.0
31.87647819519043,-29.069908142089844,2.0,2.0,2.0
20.595264434814453,-18.634925842285156,2.0,2.0,1.0
-33.082855224609375,55.739768981933594,0.0,0.0,1.0
-59.8809928894043,-12.123651504516602,1.0,1.0,2.0
-9.809880256652832,14.339905738830566,0.0,0.0,1.0
-58.674781799316406,-15.865351676940918,1.0,1.0,2.0
13.338790893554688,-8.04792594909668,2.0,0.0,1.0
8.925409317016602,16.174741744995117,0.0,0.0,2.0
40.8364143371582,-31.047868728637695,2.0,2.0,3.0
26.999805450439453,-25.860172271728516,2.0,2.0,3.0
14.542974472045898,-9.46789836883545,2.0,2.0,3.0
35.652652740478516,34.78202438354492,0.0,0.0,2.0
31.500568389892578,53.70684051513672,0.0,0.0,1.0
-41.04513931274414,-45.75778579711914,1.0,1.0,2.0
-11.64156723022461,45.26474380493164,0.0,0.0,3.0
30.540912628173828,55.1103515625,0.0,0.0,3.0
-13.041214942932129,-49.347896575927734,1.0,1.0,2.0
-12.69786548614502,-49.431644439697266,1.0,1.0,2.0
-7.863994598388672,-39.567928314208984,1.0,1.0,3.0
14.294607162475586,17.119108200073242,0.0,0.0,1.0
73.90276336669922,-6.6917829513549805,2.0,2.0,2.0
69.24528503417969,-13.230609893798828,2.0,2.0,3.0
20.467248916625977,-19.178293228149414,2.0,2.0,3.0
26.637393951416016,60.055816650390625,0.0,0.0,1.0
-56.45048904418945,-21.7227725982666,1.0,1.0,2.0
-38.11517333984375,-48.07548522949219,1.0,1.0,3.0
-28.473600387573242,-52.82829284667969,1.0,1.0,2.0
20.975561141967773,19.049837112426758,0.0,0.0,2.0
63.78639602661133,-20.371477127075195,2.0,2.0,3.0
-24.366607666015625,52.921417236328125,0.0,0.0,1.0
-38.29873275756836,-47.9371337890625,1.0,1.0,2.0
-20.791507720947266,51.148921966552734,0.0,0.0,1.0
-14.252904891967773,-50.445308685302734,1.0,1.0,1.0
-49.12894058227539,-35.74063491821289,1.0,1.0,2.0
17.942039489746094,68.38267517089844,0.0,0.0,1.0
-19.201845169067383,50.64025115966797,0.0,0.0,1.0
-44.30002212524414,-42.110862731933594,1.0,1.0,2.0
24.650188446044922,61.85710525512695,0.0,0.0,1.0
67.95095825195312,-14.996114730834961,2.0,2.0,2.0
-13.72546100616455,46.95758819580078,0.0,0.0,1.0
-59.2855339050293,-13.580979347229004,1.0,1.0,2.0
35.575462341308594,45.87980270385742,0.0,0.0,1.0
-7.958376884460449,41.007774353027344,0.0,0.0,3.0
26.307458877563477,-25.547975540161133,2.0,2.0,1.0
-6.6977925300598145,40.08345413208008,0.0,0.0,1.0
25.671417236328125,60.91276931762695,0.0,0.0,3.0
-56.71634292602539,-21.01899528503418,1.0,1.0,2.0
-26.802446365356445,53.89641571044922,0.0,0.0,1.0
-49.84824752807617,-34.69104766845703,1.0,1.0,2.0
30.742568969726562,54.916690826416016,0.0,0.0,3.0
31.696809768676758,26.078458786010742,0.0,0.0,3.0
-8.978331565856934,-43.146385192871094,1.0,1.0,2.0
30.982440948486328,54.5308952331543,0.0,0.0,1.0
-46.37431716918945,-39.516357421875,1.0,1.0,2.0
17.43783187866211,-15.055460929870605,2.0,2.0,1.0
-53.719947814941406,-28.017393112182617,1.0,1.0,2.0
-58.60334396362305,-16.116708755493164,1.0,1.0,2.0
-9.559679985046387,-28.523324966430664,1.0,1.0,3.0
34.14298629760742,48.451480865478516,0.0,0.0,1.0
-12.302450180053711,-49.005374908447266,1.0,1.0,3.0
-5.630161762237549,14.551557540893555,0.0,0.0,3.0
-28.26284408569336,54.54684829711914,0.0,0.0,3.0
-54.05693817138672,-27.342191696166992,1.0,1.0,2.0
20.180721282958984,18.8272705078125,0.0,0.0,1.0
-36.417659759521484,56.82527160644531,0.0,0.0,3.0
34.37494659423828,-29.446460723876953,2.0,2.0,1.0
51.588951110839844,-29.220685958862305,2.0,2.0,3.0
32.94294357299805,27.95587158203125,0.0,0.0,1.0
-23.61958122253418,52.6146354675293,0.0,0.0,3.0
-41.072505950927734,-45.43650436401367,1.0,1.0,2.0
49.81190872192383,-29.85615348815918,2.0,2.0,1.0
-58.59177017211914,-16.54062271118164,1.0,1.0,2.0
62.090572357177734,-22.369157791137695,2.0,2.0,2.0
-23.069250106811523,-53.353546142578125,1.0,1.0,2.0
-8.765228271484375,-43.22209167480469,1.0,1.0,1.0
34.922630310058594,31.15735626220703,0.0,0.0,1.0
-16.978561401367188,49.07793426513672,0.0,0.0,1.0
-20.028169631958008,50.897796630859375,0.0,0.0,3.0
-14.323379516601562,13.974833488464355,0.0,0.0,1.0
-46.03207778930664,-39.68257522583008,1.0,1.0,2.0
-32.16057205200195,-51.58251190185547,1.0,1.0,2.0
19.4672908782959,66.6843032836914,0.0,0.0,1.0
-3.628182888031006,14.770841598510742,0.0,0.0,1.0
17.669767379760742,18.22724151611328,0.0,0.0,1.0
64.58900451660156,-19.45539665222168,2.0,2.0,3.0
-52.22943115234375,-30.5679874420166,1.0,1.0,2.0
-29.19013023376465,-52.74833297729492,1.0,1.0,3.0
6.19188928604126,15.536773681640625,0.0,0.0,1.0
-12.37814998626709,14.083212852478027,0.0,0.0,3.0
-9.109947204589844,42.692501068115234,0.0,0.0,1.0
-8.887707710266113,-30.434844970703125,1.0,1.0,3.0
34.30976486206055,31.936737060546875,0.0,0.0,3.0
-29.95370864868164,-52.24751663208008,1.0,1.0,3.0
-14.39264965057373,47.16059494018555,0.0,0.0,1.0
-54.9891471862793,-25.413267135620117,1.0,1.0,2.0
-22.664018630981445,13.547643661499023,0.0,0.0,1.0
36.43498229980469,40.09563064575195,0.0,0.0,3.0
-18.233888626098633,13.918487548828125,0.0,0.0,3.0
-40.79938888549805,-45.75324630737305,1.0,1.0,2.0
35.3262939453125,44.94559860229492,0.0,0.0,3.0
-32.20813751220703,55.253997802734375,0.0,0.0,1.0
-17.416696548461914,-14.6691255569458,1.0,1.0,1.0
-38.96519088745117,-47.40865707397461,1.0,1.0,2.0
12.318775177001953,16.743484497070312,0.0,0.0,1.0
69.64688110351562,-12.485934257507324,2.0,2.0,1.0
-48.66117858886719,-37.057857513427734,1.0,1.0,3.0
49.02681350708008,-30.134891510009766,2.0,2.0,1.0
-38.47971725463867,57.27349090576172,0.0,0.0,1.0
-61.11704635620117,-8.991378784179688,1.0,1.0,2.0
63.5398063659668,-20.643287658691406,2.0,2.0,2.0
52.4493293762207,-28.863754272460938,2.0,2.0,1.0
-8.495107650756836,-31.748790740966797,1.0,1.0,2.0
-57.381893157958984,-19.177453994750977,1.0,1.0,2.0
28.0612735748291,58.34307098388672,0.0,0.0,1.0
33.4816780090332,50.426605224609375,0.0,0.0,3.0
-21.532808303833008,-53.30118179321289,1.0,1.0,3.0
-57.4879150390625,-18.649389266967773,1.0,1.0,2.0
19.3994197845459,18.394927978515625,0.0,0.0,1.0
62.026302337646484,-22.149662017822266,2.0,2.0,3.0
27.334012985229492,22.39480972290039,0.0,0.0,3.0
15.625744819641113,69.96690368652344,0.0,0.0,1.0
-60.39518737792969,-10.394615173339844,1.0,1.0,2.0
73.31842803955078,-7.42974853515625,2.0,2.0,2.0
23.27687644958496,18.799604415893555,0.0,0.0,3.0
-30.418909072875977,-52.230228424072266,1.0,1.0,2.0
20.54427146911621,65.5154037475586,0.0,0.0,1.0
-39.88175964355469,57.85364532470703,0.0,0.0,1.0
-7.762375354766846,41.99728012084961,0.0,0.0,3.0
74.69315338134766,-5.699332237243652,2.0,2.0,2.0
-38.04396057128906,57.489601135253906,0.0,0.0,1.0
14.828047752380371,-9.785313606262207,2.0,2.0,1.0
-60.67560958862305,-9.706908226013184,1.0,1.0,2.0
-54.95123291015625,-25.444286346435547,1.0,1.0,1.0
-29.87293815612793,-52.21672058105469,1.0,1.0,2.0
-55.74845886230469,-23.539382934570312,1.0,1.0,2.0
33.76905822753906,29.15917205810547,0.0,0.0,1.0
-13.748363494873047,-50.476402282714844,1.0,1.0,2.0
20.677881240844727,66.00525665283203,0.0,0.0,3.0
-42.699520111083984,-44.10881805419922,1.0,1.0,2.0
61.4583625793457,-22.8782901763916,2.0,2.0,3.0
15.225006103515625,17.436260223388672,0.0,0.0,3.0
35.52044677734375,46.021446228027344,0.0,0.0,3.0
-39.98892593383789,57.91948699951172,0.0,0.0,1.0
-61.55926513671875,-7.981392860412598,1.0,1.0,2.0
-8.627033233642578,14.29426097869873,0.0,0.0,1.0
21.752079010009766,64.79027557373047,0.0,0.0,3.0
-8.764471054077148,-30.816423416137695,1.0,1.0,3.0
-13.446202278137207,-20.877918243408203,1.0,1.0,3.0
43.20416259765625,-30.93623161315918,2.0,2.0,2.0
-13.33410930633545,14.033899307250977,0.0,0.0,2.0
57.7399787902832,-25.72208595275879,2.0,2.0,2.0
-25.090835571289062,13.515048027038574,0.0,0.0,3.0
32.88053894042969,28.17533302307129,0.0,0.0,3.0
-19.466642379760742,13.507892608642578,0.0,0.0,3.0
-15.802087783813477,48.48583984375,0.0,0.0,3.0
-52.548866271972656,-30.64302635192871,1.0,1.0,2.0
31.149808883666992,24.967195510864258,0.0,0.0,2.0
-17.84050750732422,13.634547233581543,0.0,0.0,1.0
27.461549758911133,59.011165618896484,0.0,0.0,1.0
